Graph String Name,Masrik Form of Adjacency Matrix
GCrRU{,"[0 1 1 1 1 0 0 0]
[1 0 1 1 0 1 1 1]
[1 1 0 1 0 1 0 0]
[1 1 1 0 0 0 1 0]
[1 0 0 0 0 0 0 0]
[0 1 1 0 0 0 1 1]
[0 1 0 1 0 1 0 1]
[0 1 0 0 0 1 1 0]"
GCrRV{,"[0 1 1 1 1 1 1 1]
[1 0 1 1 1 0 0 0]
[1 1 0 1 0 1 0 0]
[1 1 1 0 0 0 1 0]
[1 1 0 0 0 0 0 0]
[1 0 1 0 0 0 1 1]
[1 0 0 1 0 1 0 1]
[1 0 0 0 0 1 1 0]"
GCrQv_,"[0 1 1 1 1 0 0 0]
[1 0 1 0 0 1 1 0]
[1 1 0 0 0 1 0 1]
[1 0 0 0 0 1 1 1]
[1 0 0 0 0 0 0 0]
[0 1 1 1 0 0 0 0]
[0 1 0 1 0 0 0 1]
[0 0 1 1 0 0 1 0]"
GCrQvo,"[0 1 1 1 1 1 0 0]
[1 0 1 1 0 0 1 0]
[1 1 0 0 1 0 0 1]
[1 1 0 0 0 0 1 1]
[1 0 1 0 0 0 1 1]
[1 0 0 0 0 0 0 0]
[0 1 0 1 1 0 0 0]
[0 0 1 1 1 0 0 0]"
GCrQvg,"[0 1 1 1 1 1 0 0]
[1 0 1 1 1 0 0 0]
[1 1 0 1 0 0 1 0]
[1 1 1 0 0 0 0 1]
[1 1 0 0 0 0 1 1]
[1 0 0 0 0 0 0 0]
[0 0 1 0 1 0 0 1]
[0 0 0 1 1 0 1 0]"
GCrQvW,"[0 1 1 1 1 1 0 0]
[1 0 1 1 0 0 1 0]
[1 1 0 0 1 0 1 0]
[1 1 0 0 1 0 0 1]
[1 0 1 1 0 0 0 1]
[1 0 0 0 0 0 0 0]
[0 1 1 0 0 0 0 1]
[0 0 0 1 1 0 1 0]"
GCrQvw,"[0 1 1 1 1 1 1 0]
[1 0 1 1 1 0 0 0]
[1 1 0 1 0 0 0 1]
[1 1 1 0 0 1 0 0]
[1 1 0 0 0 1 0 1]
[1 0 0 1 1 0 0 1]
[1 0 0 0 0 0 0 0]
[0 0 1 0 1 1 0 0]"
GCrQv{,"[0 1 1 1 1 1 1 1]
[1 0 1 1 1 0 0 0]
[1 1 0 1 0 1 0 0]
[1 1 1 0 0 0 1 0]
[1 1 0 0 0 1 1 0]
[1 0 1 0 1 0 1 0]
[1 0 0 1 1 1 0 0]
[1 0 0 0 0 0 0 0]"
GCrUrw,"[0 1 1 1 1 1 0 0]
[1 0 1 1 0 0 1 0]
[1 1 0 0 0 0 1 1]
[1 1 0 0 1 0 0 1]
[1 0 0 1 0 0 1 1]
[1 0 0 0 0 0 0 0]
[0 1 1 0 1 0 0 1]
[0 0 1 1 1 0 1 0]"
GCrUvw,"[0 1 1 1 1 1 1 0]
[1 0 1 1 1 0 0 0]
[1 1 0 1 0 1 0 1]
[1 1 1 0 0 0 0 1]
[1 1 0 0 0 1 0 1]
[1 0 1 0 1 0 0 1]
[1 0 0 0 0 0 0 0]
[0 0 1 1 1 1 0 0]"
GCrUvs,"[0 1 1 1 1 1 1 0]
[1 0 1 1 1 1 0 0]
[1 1 0 1 1 0 0 0]
[1 1 1 0 0 1 0 1]
[1 1 1 0 0 0 0 1]
[1 1 0 1 0 0 0 1]
[1 0 0 0 0 0 0 0]
[0 0 0 1 1 1 0 0]"
GCrUvk,"[0 1 1 1 1 1 1 0]
[1 0 1 1 1 0 0 1]
[1 1 0 1 0 1 0 1]
[1 1 1 0 0 1 0 0]
[1 1 0 0 0 1 0 1]
[1 0 1 1 1 0 0 0]
[1 0 0 0 0 0 0 0]
[0 1 1 0 1 0 0 0]"
GCrUv{,"[0 1 1 1 1 1 1 1]
[1 0 1 1 1 1 0 0]
[1 1 0 1 1 0 0 0]
[1 1 1 0 0 1 1 0]
[1 1 1 0 0 0 1 0]
[1 1 0 1 0 0 1 0]
[1 0 0 1 1 1 0 0]
[1 0 0 0 0 0 0 0]"
GCrRv_,"[0 1 1 1 1 0 0 0]
[1 0 1 0 0 1 1 0]
[1 1 0 0 0 1 0 1]
[1 0 0 0 0 1 1 1]
[1 0 0 0 0 0 0 1]
[0 1 1 1 0 0 0 0]
[0 1 0 1 0 0 0 1]
[0 0 1 1 1 0 1 0]"
GCrRug,"[0 1 1 1 1 0 0 0]
[1 0 1 0 0 1 0 0]
[1 1 0 0 0 0 1 1]
[1 0 0 0 0 1 1 1]
[1 0 0 0 0 0 0 0]
[0 1 0 1 0 0 1 1]
[0 0 1 1 0 1 0 1]
[0 0 1 1 0 1 1 0]"
GCrRuW,"[0 1 1 1 1 0 0 0]
[1 0 1 0 0 1 1 0]
[1 1 0 0 0 1 0 1]
[1 0 0 0 0 0 1 1]
[1 0 0 0 0 0 0 0]
[0 1 1 0 0 0 1 1]
[0 1 0 1 0 1 0 1]
[0 0 1 1 0 1 1 0]"
GCrRvo,"[0 1 1 1 1 1 0 0]
[1 0 1 1 0 0 1 0]
[1 1 0 0 1 0 0 1]
[1 1 0 0 0 0 1 1]
[1 0 1 0 0 0 1 1]
[1 0 0 0 0 0 1 0]
[0 1 0 1 1 1 0 0]
[0 0 1 1 1 0 0 0]"
GCrRvg,"[0 1 1 1 1 1 0 0]
[1 0 1 1 1 0 0 0]
[1 1 0 1 0 0 1 0]
[1 1 1 0 0 0 0 1]
[1 1 0 0 0 0 1 1]
[1 0 0 0 0 0 0 1]
[0 0 1 0 1 0 0 1]
[0 0 0 1 1 1 1 0]"
GCrRvW,"[0 1 1 1 1 0 0 0]
[1 0 1 0 0 1 1 0]
[1 1 0 0 0 1 0 1]
[1 0 0 0 0 0 1 1]
[1 0 0 0 0 1 0 0]
[0 1 1 0 1 0 1 1]
[0 1 0 1 0 1 0 1]
[0 0 1 1 0 1 1 0]"
GCrRuw,"[0 1 1 1 1 0 0 0]
[1 0 1 0 0 1 1 0]
[1 1 0 0 0 1 0 1]
[1 0 0 0 0 1 1 1]
[1 0 0 0 0 0 0 0]
[0 1 1 1 0 0 1 1]
[0 1 0 1 0 1 0 1]
[0 0 1 1 0 1 1 0]"
GCrRus,"[0 1 1 1 1 1 0 0]
[1 0 1 1 1 0 1 0]
[1 1 0 1 0 0 1 0]
[1 1 1 0 0 0 0 1]
[1 1 0 0 0 0 1 1]
[1 0 0 0 0 0 0 0]
[0 1 1 0 1 0 0 1]
[0 0 0 1 1 0 1 0]"
GCrRrs,"[0 1 1 1 1 1 0 0]
[1 0 1 1 1 1 0 0]
[1 1 0 1 0 0 1 0]
[1 1 1 0 0 0 0 1]
[1 1 0 0 0 0 1 1]
[1 1 0 0 0 0 0 0]
[0 0 1 0 1 0 0 1]
[0 0 0 1 1 0 1 0]"
GCrRvw,"[0 1 1 1 1 1 1 0]
[1 0 1 1 1 0 0 0]
[1 1 0 1 0 1 0 0]
[1 1 1 0 0 0 0 1]
[1 1 0 0 0 1 0 1]
[1 0 1 0 1 0 0 1]
[1 0 0 0 0 0 0 1]
[0 0 0 1 1 1 1 0]"
GCrRvs,"[0 1 1 1 1 1 1 0]
[1 0 1 1 1 1 0 0]
[1 1 0 1 0 0 1 0]
[1 1 1 0 0 0 0 1]
[1 1 0 0 0 0 1 1]
[1 1 0 0 0 0 0 0]
[1 0 1 0 1 0 0 1]
[0 0 0 1 1 0 1 0]"
GCrRvk,"[0 1 1 1 1 1 1 0]
[1 0 1 1 1 0 0 1]
[1 1 0 0 0 1 0 1]
[1 1 0 0 0 1 1 0]
[1 1 0 0 0 0 0 0]
[1 0 1 1 0 0 1 0]
[1 0 0 1 0 1 0 1]
[0 1 1 0 0 0 1 0]"
GCrRv[,"[0 1 1 1 1 1 0 0]
[1 0 1 1 1 0 1 1]
[1 1 0 1 0 0 1 0]
[1 1 1 0 0 0 0 1]
[1 1 0 0 0 0 0 0]
[1 0 0 0 0 0 1 1]
[0 1 1 0 0 1 0 1]
[0 1 0 1 0 1 1 0]"
GCrRu{,"[0 1 1 1 1 1 0 0]
[1 0 1 1 1 0 1 1]
[1 1 0 1 0 0 1 0]
[1 1 1 0 0 0 0 1]
[1 1 0 0 0 0 1 1]
[1 0 0 0 0 0 0 0]
[0 1 1 0 1 0 0 1]
[0 1 0 1 1 0 1 0]"
GCrRv{,"[0 1 1 1 1 1 1 1]
[1 0 1 1 1 1 0 0]
[1 1 0 1 0 0 1 0]
[1 1 1 0 0 0 0 1]
[1 1 0 0 0 0 1 1]
[1 1 0 0 0 0 0 0]
[1 0 1 0 1 0 0 1]
[1 0 0 1 1 0 1 0]"
GCrVNg,"[0 1 1 1 1 1 0 0]
[1 0 1 1 1 0 1 0]
[1 1 0 1 0 0 1 1]
[1 1 1 0 0 0 0 0]
[1 1 0 0 0 0 1 1]
[1 0 0 0 0 0 1 0]
[0 1 1 0 1 1 0 0]
[0 0 1 0 1 0 0 0]"
GCrVNW,"[0 1 1 1 1 1 0 0]
[1 0 1 1 0 0 1 1]
[1 1 0 0 1 0 1 1]
[1 1 0 0 1 0 1 0]
[1 0 1 1 0 0 0 0]
[1 0 0 0 0 0 1 0]
[0 1 1 1 0 1 0 0]
[0 1 1 0 0 0 0 0]"
GCrVMw,"[0 1 1 1 1 0 0 0]
[1 0 1 1 0 1 1 0]
[1 1 0 0 0 1 1 1]
[1 1 0 0 0 1 0 1]
[1 0 0 0 0 0 0 0]
[0 1 1 1 0 0 1 1]
[0 1 1 0 0 1 0 0]
[0 0 1 1 0 1 0 0]"
GCrVLw,"[0 1 1 1 1 0 0 0]
[1 0 1 1 0 1 1 0]
[1 1 0 0 0 1 1 1]
[1 1 0 0 0 0 0 1]
[1 0 0 0 0 1 0 0]
[0 1 1 0 1 0 1 1]
[0 1 1 0 0 1 0 0]
[0 0 1 1 0 1 0 0]"
GCrVJw,"[0 1 1 1 1 1 0 0]
[1 0 1 1 0 0 1 1]
[1 1 0 0 0 0 1 0]
[1 1 0 0 1 0 0 1]
[1 0 0 1 0 0 1 0]
[1 0 0 0 0 0 0 1]
[0 1 1 0 1 0 0 1]
[0 1 0 1 0 1 1 0]"
GCrVMs,"[0 1 1 1 1 1 0 0]
[1 0 1 1 0 0 1 1]
[1 1 0 0 1 0 1 1]
[1 1 0 0 1 0 1 0]
[1 0 1 1 0 0 0 1]
[1 0 0 0 0 0 0 0]
[0 1 1 1 0 0 0 0]
[0 1 1 0 1 0 0 0]"
GCrVJs,"[0 1 1 1 1 1 0 0]
[1 0 1 1 0 0 1 1]
[1 1 0 0 1 0 1 0]
[1 1 0 0 0 0 0 0]
[1 0 1 0 0 0 0 1]
[1 0 0 0 0 0 1 1]
[0 1 1 0 0 1 0 1]
[0 1 0 0 1 1 1 0]"
GCrVM[,"[0 1 1 1 1 1 0 0]
[1 0 1 1 1 0 1 0]
[1 1 0 1 0 0 1 1]
[1 1 1 0 1 0 0 1]
[1 1 0 1 0 0 0 1]
[1 0 0 0 0 0 0 0]
[0 1 1 0 0 0 0 0]
[0 0 1 1 1 0 0 0]"
GCrVL[,"[0 1 1 1 1 1 0 0]
[1 0 1 1 1 0 1 0]
[1 1 0 1 0 1 0 1]
[1 1 1 0 0 0 1 1]
[1 1 0 0 0 0 0 0]
[1 0 1 0 0 0 1 0]
[0 1 0 1 0 1 0 0]
[0 0 1 1 0 0 0 0]"
GCrVNw,"[0 1 1 1 1 1 1 0]
[1 0 1 1 1 0 0 1]
[1 1 0 1 0 1 0 1]
[1 1 1 0 0 0 0 0]
[1 1 0 0 0 1 0 1]
[1 0 1 0 1 0 0 0]
[1 0 0 0 0 0 0 1]
[0 1 1 0 1 0 1 0]"
GCrVNs,"[0 1 1 1 1 1 1 0]
[1 0 1 1 1 0 0 1]
[1 1 0 0 0 1 1 1]
[1 1 0 0 0 1 0 1]
[1 1 0 0 0 0 0 0]
[1 0 1 1 0 0 0 0]
[1 0 1 0 0 0 0 1]
[0 1 1 1 0 0 1 0]"
GCrVNk,"[0 1 1 1 1 1 1 0]
[1 0 1 1 1 1 0 0]
[1 1 0 1 0 0 1 1]
[1 1 1 0 1 0 1 0]
[1 1 0 1 0 0 0 1]
[1 1 0 0 0 0 0 0]
[1 0 1 1 0 0 0 0]
[0 0 1 0 1 0 0 0]"
GCrVN[,"[0 1 1 1 1 1 1 0]
[1 0 1 1 1 1 0 0]
[1 1 0 1 0 0 1 1]
[1 1 1 0 1 0 0 1]
[1 1 0 1 0 0 1 0]
[1 1 0 0 0 0 0 0]
[1 0 1 0 1 0 0 0]
[0 0 1 1 0 0 0 0]"
GCrVM{,"[0 1 1 1 1 1 0 0]
[1 0 1 1 1 0 1 1]
[1 1 0 1 0 0 1 1]
[1 1 1 0 1 0 1 0]
[1 1 0 1 0 0 0 1]
[1 0 0 0 0 0 0 0]
[0 1 1 1 0 0 0 0]
[0 1 1 0 1 0 0 0]"
GCrVL{,"[0 1 1 1 1 1 0 0]
[1 0 1 1 1 0 1 1]
[1 1 0 1 0 1 1 0]
[1 1 1 0 0 0 1 1]
[1 1 0 0 0 0 0 0]
[1 0 1 0 0 0 0 1]
[0 1 1 1 0 0 0 0]
[0 1 0 1 0 1 0 0]"
GCrVJ{,"[0 1 1 1 1 1 1 0]
[1 0 1 1 1 0 0 1]
[1 1 0 1 0 1 0 1]
[1 1 1 0 0 0 1 0]
[1 1 0 0 0 0 0 0]
[1 0 1 0 0 0 0 1]
[1 0 0 1 0 0 0 1]
[0 1 1 0 0 1 1 0]"
GCrVN{,"[0 1 1 1 1 1 1 1]
[1 0 1 1 1 1 0 0]
[1 1 0 1 1 0 1 0]
[1 1 1 0 0 0 1 1]
[1 1 1 0 0 0 0 1]
[1 1 0 0 0 0 0 0]
[1 0 1 1 0 0 0 0]
[1 0 0 1 1 0 0 0]"
GCrU^o,"[0 1 1 1 1 1 0 0]
[1 0 1 1 0 0 1 0]
[1 1 0 0 1 0 1 1]
[1 1 0 0 0 0 1 1]
[1 0 1 0 0 0 0 1]
[1 0 0 0 0 0 0 0]
[0 1 1 1 0 0 0 1]
[0 0 1 1 1 0 1 0]"
GCrU^W,"[0 1 1 1 1 1 0 0]
[1 0 1 1 0 0 1 1]
[1 1 0 0 1 0 1 1]
[1 1 0 0 1 0 1 0]
[1 0 1 1 0 0 1 0]
[1 0 0 0 0 0 0 0]
[0 1 1 1 1 0 0 0]
[0 1 1 0 0 0 0 0]"
GCrUZs,"[0 1 1 1 1 1 0 0]
[1 0 1 1 0 0 1 1]
[1 1 0 1 0 0 1 0]
[1 1 1 0 0 0 0 1]
[1 0 0 0 0 0 1 1]
[1 0 0 0 0 0 0 0]
[0 1 1 0 1 0 0 1]
[0 1 0 1 1 0 1 0]"
GCrU^w,"[0 1 1 1 1 1 1 0]
[1 0 1 1 1 0 0 1]
[1 1 0 1 0 1 0 1]
[1 1 1 0 0 0 0 0]
[1 1 0 0 0 1 0 1]
[1 0 1 0 1 0 0 1]
[1 0 0 0 0 0 0 0]
[0 1 1 0 1 1 0 0]"
GCrU^s,"[0 1 1 1 1 1 1 0]
[1 0 1 1 1 0 0 1]
[1 1 0 1 0 1 0 1]
[1 1 1 0 1 0 0 0]
[1 1 0 1 0 0 0 1]
[1 0 1 0 0 0 0 1]
[1 0 0 0 0 0 0 0]
[0 1 1 0 1 1 0 0]"
GCrU^k,"[0 1 1 1 1 1 1 0]
[1 0 1 1 1 1 0 0]
[1 1 0 1 1 0 0 1]
[1 1 1 0 0 1 0 1]
[1 1 1 0 0 0 0 0]
[1 1 0 1 0 0 0 1]
[1 0 0 0 0 0 0 0]
[0 0 1 1 0 1 0 0]"
GCrU^[,"[0 1 1 1 1 1 1 0]
[1 0 1 1 1 0 0 1]
[1 1 0 1 0 1 0 1]
[1 1 1 0 1 1 0 0]
[1 1 0 1 0 1 0 0]
[1 0 1 1 1 0 0 0]
[1 0 0 0 0 0 0 0]
[0 1 1 0 0 0 0 0]"
GCrU^{,"[0 1 1 1 1 1 1 1]
[1 0 1 1 1 1 0 0]
[1 1 0 1 1 0 1 0]
[1 1 1 0 0 1 1 0]
[1 1 1 0 0 0 1 0]
[1 1 0 1 0 0 0 0]
[1 0 1 1 1 0 0 0]
[1 0 0 0 0 0 0 0]"
GCrVrw,"[0 1 1 1 1 1 0 0]
[1 0 1 1 0 0 1 0]
[1 1 0 0 1 0 0 1]
[1 1 0 0 0 0 1 1]
[1 0 1 0 0 0 1 1]
[1 0 0 0 0 0 1 0]
[0 1 0 1 1 1 0 1]
[0 0 1 1 1 0 1 0]"
GCrVvw,"[0 1 1 1 1 1 1 0]
[1 0 1 1 1 0 0 0]
[1 1 0 1 0 1 0 1]
[1 1 1 0 0 0 0 1]
[1 1 0 0 0 1 0 1]
[1 0 1 0 1 0 0 1]
[1 0 0 0 0 0 0 1]
[0 0 1 1 1 1 1 0]"
GCrVvs,"[0 1 1 1 1 1 1 0]
[1 0 1 1 1 1 1 0]
[1 1 0 1 1 0 0 0]
[1 1 1 0 0 1 0 1]
[1 1 1 0 0 0 0 1]
[1 1 0 1 0 0 0 1]
[1 1 0 0 0 0 0 0]
[0 0 0 1 1 1 0 0]"
GCrVu{,"[0 1 1 1 1 1 1 0]
[1 0 1 1 1 1 0 1]
[1 1 0 1 1 0 0 0]
[1 1 1 0 0 1 0 1]
[1 1 1 0 0 0 0 1]
[1 1 0 1 0 0 0 1]
[1 0 0 0 0 0 0 0]
[0 1 0 1 1 1 0 0]"
GCrVr{,"[0 1 1 1 1 1 1 0]
[1 0 1 1 1 1 0 1]
[1 1 0 1 0 0 1 0]
[1 1 1 0 0 0 0 1]
[1 1 0 0 0 0 1 1]
[1 1 0 0 0 0 0 0]
[1 0 1 0 1 0 0 1]
[0 1 0 1 1 0 1 0]"
GCrVv{,"[0 1 1 1 1 1 1 1]
[1 0 1 1 1 1 1 0]
[1 1 0 1 1 0 0 0]
[1 1 1 0 0 1 0 1]
[1 1 1 0 0 0 0 1]
[1 1 0 1 0 0 0 1]
[1 1 0 0 0 0 0 0]
[1 0 0 1 1 1 0 0]"
GCrVnw,"[0 1 1 1 1 1 1 0]
[1 0 1 1 1 0 0 1]
[1 1 0 1 0 1 0 1]
[1 1 1 0 0 0 0 1]
[1 1 0 0 0 1 0 1]
[1 0 1 0 1 0 0 0]
[1 0 0 0 0 0 0 1]
[0 1 1 1 1 0 1 0]"
GCrVns,"[0 1 1 1 1 1 1 0]
[1 0 1 1 1 1 0 1]
[1 1 0 1 0 0 1 1]
[1 1 1 0 0 0 0 1]
[1 1 0 0 0 0 1 1]
[1 1 0 0 0 0 0 0]
[1 0 1 0 1 0 0 0]
[0 1 1 1 1 0 0 0]"
GCrVnk,"[0 1 1 1 1 1 1 0]
[1 0 1 1 1 1 1 0]
[1 1 0 1 1 0 0 1]
[1 1 1 0 1 1 0 0]
[1 1 1 1 0 0 0 0]
[1 1 0 1 0 0 0 1]
[1 1 0 0 0 0 0 0]
[0 0 1 0 0 1 0 0]"
GCrVn[,"[0 1 1 1 1 1 1 0]
[1 0 1 1 1 1 0 1]
[1 1 0 1 0 0 1 1]
[1 1 1 0 1 0 1 0]
[1 1 0 1 0 0 0 1]
[1 1 0 0 0 0 0 0]
[1 0 1 1 0 0 0 0]
[0 1 1 0 1 0 0 0]"
GCrVm{,"[0 1 1 1 1 1 1 0]
[1 0 1 1 1 1 0 1]
[1 1 0 1 1 0 0 1]
[1 1 1 0 1 1 0 0]
[1 1 1 1 0 0 0 0]
[1 1 0 1 0 0 0 1]
[1 0 0 0 0 0 0 0]
[0 1 1 0 0 1 0 0]"
GCrVl{,"[0 1 1 1 1 1 1 0]
[1 0 1 1 1 1 0 1]
[1 1 0 1 1 0 1 0]
[1 1 1 0 1 0 0 1]
[1 1 1 1 0 0 0 0]
[1 1 0 0 0 0 0 0]
[1 0 1 0 0 0 0 1]
[0 1 0 1 0 0 1 0]"
GCrVj{,"[0 1 1 1 1 1 1 0]
[1 0 1 1 1 1 0 1]
[1 1 0 1 1 0 1 0]
[1 1 1 0 0 0 0 1]
[1 1 1 0 0 0 1 0]
[1 1 0 0 0 0 0 0]
[1 0 1 0 1 0 0 1]
[0 1 0 1 0 0 1 0]"
GCrVn{,"[0 1 1 1 1 1 1 1]
[1 0 1 1 1 1 1 0]
[1 1 0 1 1 1 0 0]
[1 1 1 0 1 0 0 1]
[1 1 1 1 0 0 0 0]
[1 1 1 0 0 0 0 1]
[1 1 0 0 0 0 0 0]
[1 0 0 1 0 1 0 0]"
GCrV^w,"[0 1 1 1 1 1 1 0]
[1 0 1 1 1 0 0 1]
[1 1 0 1 0 1 0 1]
[1 1 1 0 0 0 0 0]
[1 1 0 0 0 1 0 1]
[1 0 1 0 1 0 0 1]
[1 0 0 0 0 0 0 1]
[0 1 1 0 1 1 1 0]"
GCrV^s,"[0 1 1 1 1 1 1 0]
[1 0 1 1 1 1 0 1]
[1 1 0 1 0 0 1 1]
[1 1 1 0 1 0 0 0]
[1 1 0 1 0 0 0 1]
[1 1 0 0 0 0 0 0]
[1 0 1 0 0 0 0 1]
[0 1 1 0 1 0 1 0]"
GCrV^[,"[0 1 1 1 1 1 1 0]
[1 0 1 1 1 1 1 0]
[1 1 0 1 1 0 0 1]
[1 1 1 0 0 1 0 1]
[1 1 1 0 0 1 0 0]
[1 1 0 1 1 0 0 0]
[1 1 0 0 0 0 0 0]
[0 0 1 1 0 0 0 0]"
GCrV]{,"[0 1 1 1 1 1 1 0]
[1 0 1 1 1 1 0 1]
[1 1 0 1 1 0 0 1]
[1 1 1 0 0 1 0 1]
[1 1 1 0 0 1 0 0]
[1 1 0 1 1 0 0 0]
[1 0 0 0 0 0 0 0]
[0 1 1 1 0 0 0 0]"
GCrV^{,"[0 1 1 1 1 1 1 1]
[1 0 1 1 1 1 1 0]
[1 1 0 1 1 0 0 1]
[1 1 1 0 0 1 0 1]
[1 1 1 0 0 1 0 0]
[1 1 0 1 1 0 0 0]
[1 1 0 0 0 0 0 0]
[1 0 1 1 0 0 0 0]"
GCrU~w,"[0 1 1 1 1 1 1 0]
[1 0 1 1 1 0 0 1]
[1 1 0 1 0 1 0 1]
[1 1 1 0 0 0 0 1]
[1 1 0 0 0 1 0 1]
[1 0 1 0 1 0 0 1]
[1 0 0 0 0 0 0 0]
[0 1 1 1 1 1 0 0]"
GCrU~{,"[0 1 1 1 1 1 1 1]
[1 0 1 1 1 1 1 0]
[1 1 0 1 1 1 0 0]
[1 1 1 0 1 0 1 0]
[1 1 1 1 0 0 0 0]
[1 1 1 0 0 0 1 0]
[1 1 0 1 0 1 0 0]
[1 0 0 0 0 0 0 0]"
GCrV~w,"[0 1 1 1 1 1 1 0]
[1 0 1 1 1 0 0 1]
[1 1 0 1 0 1 0 1]
[1 1 1 0 0 0 0 1]
[1 1 0 0 0 1 0 1]
[1 0 1 0 1 0 0 1]
[1 0 0 0 0 0 0 1]
[0 1 1 1 1 1 1 0]"
GCrV~{,"[0 1 1 1 1 1 1 1]
[1 0 1 1 1 1 1 1]
[1 1 0 1 1 1 0 0]
[1 1 1 0 1 0 1 0]
[1 1 1 1 0 0 0 0]
[1 1 1 0 0 0 1 0]
[1 1 0 1 0 1 0 0]
[1 1 0 0 0 0 0 0]"
GCpvbo,"[0 1 1 1 1 0 0 0]
[1 0 1 0 0 1 0 0]
[1 1 0 0 0 0 1 1]
[1 0 0 0 0 1 1 1]
[1 0 0 0 0 0 1 1]
[0 1 0 1 0 0 1 0]
[0 0 1 1 1 1 0 0]
[0 0 1 1 1 0 0 0]"
GCpveg,"[0 1 1 1 1 0 0 0]
[1 0 1 0 0 1 1 0]
[1 1 0 0 0 1 0 1]
[1 0 0 0 0 1 1 1]
[1 0 0 0 0 0 0 1]
[0 1 1 1 0 0 0 1]
[0 1 0 1 0 0 0 0]
[0 0 1 1 1 1 0 0]"
GCpveW,"[0 1 1 1 1 0 0 0]
[1 0 1 0 0 1 1 0]
[1 1 0 0 0 0 0 1]
[1 0 0 0 0 1 1 1]
[1 0 0 0 0 0 0 1]
[0 1 0 1 0 0 1 1]
[0 1 0 1 0 1 0 0]
[0 0 1 1 1 1 0 0]"
GCpvdW,"[0 1 1 1 1 0 0 0]
[1 0 1 0 0 1 1 0]
[1 1 0 0 0 0 0 1]
[1 0 0 0 0 1 0 1]
[1 0 0 0 0 0 1 1]
[0 1 0 1 0 0 1 0]
[0 1 0 0 1 1 0 1]
[0 0 1 1 1 0 1 0]"
GCpvaw,"[0 1 1 1 1 0 0 0]
[1 0 1 0 0 1 0 0]
[1 1 0 0 0 0 1 1]
[1 0 0 0 0 1 1 1]
[1 0 0 0 0 0 1 0]
[0 1 0 1 0 0 0 1]
[0 0 1 1 1 0 0 1]
[0 0 1 1 0 1 1 0]"
GCpvfo,"[0 1 1 1 1 1 0 0]
[1 0 1 1 0 0 0 0]
[1 1 0 0 1 0 1 0]
[1 1 0 0 0 0 1 1]
[1 0 1 0 0 0 1 1]
[1 0 0 0 0 0 1 1]
[0 0 1 1 1 1 0 0]
[0 0 0 1 1 1 0 0]"
GCpvfg,"[0 1 1 1 1 1 0 0]
[1 0 1 1 1 0 0 0]
[1 1 0 0 0 0 1 1]
[1 1 0 0 0 1 1 0]
[1 1 0 0 0 0 1 0]
[1 0 0 1 0 0 1 1]
[0 0 1 1 1 1 0 0]
[0 0 1 0 0 1 0 0]"
GCpvfW,"[0 1 1 1 1 0 0 0]
[1 0 1 0 0 1 1 0]
[1 1 0 0 0 0 0 1]
[1 0 0 0 0 1 1 1]
[1 0 0 0 0 1 0 1]
[0 1 0 1 1 0 1 1]
[0 1 0 1 0 1 0 0]
[0 0 1 1 1 1 0 0]"
GCpvew,"[0 1 1 1 1 0 0 0]
[1 0 1 0 0 1 1 0]
[1 1 0 0 0 1 0 1]
[1 0 0 0 0 1 1 1]
[1 0 0 0 0 0 0 1]
[0 1 1 1 0 0 1 1]
[0 1 0 1 0 1 0 0]
[0 0 1 1 1 1 0 0]"
GCpvdw,"[0 1 1 1 1 0 0 0]
[1 0 1 0 0 1 1 0]
[1 1 0 0 0 1 0 1]
[1 0 0 0 0 0 1 1]
[1 0 0 0 0 1 0 1]
[0 1 1 0 1 0 1 1]
[0 1 0 1 0 1 0 0]
[0 0 1 1 1 1 0 0]"
GCpvbw,"[0 1 1 1 1 0 0 0]
[1 0 1 0 0 1 0 0]
[1 1 0 0 0 0 1 1]
[1 0 0 0 0 1 1 1]
[1 0 0 0 0 0 1 1]
[0 1 0 1 0 0 1 0]
[0 0 1 1 1 1 0 1]
[0 0 1 1 1 0 1 0]"
GCpvfc,"[0 1 1 1 1 1 0 0]
[1 0 1 1 1 1 0 0]
[1 1 0 1 0 0 1 0]
[1 1 1 0 0 0 0 1]
[1 1 0 0 0 0 1 1]
[1 1 0 0 0 0 0 1]
[0 0 1 0 1 0 0 0]
[0 0 0 1 1 1 0 0]"
GCpvfS,"[0 1 1 1 1 1 0 0]
[1 0 1 1 1 0 1 0]
[1 1 0 0 0 1 1 0]
[1 1 0 0 0 0 1 1]
[1 1 0 0 0 0 0 1]
[1 0 1 0 0 0 0 1]
[0 1 1 1 0 0 0 0]
[0 0 0 1 1 1 0 0]"
GCpves,"[0 1 1 1 1 1 0 0]
[1 0 1 1 1 0 1 0]
[1 1 0 1 0 0 1 0]
[1 1 1 0 0 0 0 1]
[1 1 0 0 0 0 1 1]
[1 0 0 0 0 0 0 1]
[0 1 1 0 1 0 0 0]
[0 0 0 1 1 1 0 0]"
GCpvds,"[0 1 1 1 1 1 0 0]
[1 0 1 1 1 0 1 0]
[1 1 0 1 0 0 1 0]
[1 1 1 0 0 0 0 1]
[1 1 0 0 0 0 0 1]
[1 0 0 0 0 0 1 1]
[0 1 1 0 0 1 0 0]
[0 0 0 1 1 1 0 0]"
